"time","site_id","SAIDI","est_uncertainty"
"1555286400000","178","6.584999","0"
"1555286400000","179","0.61213","0"
"1555286400000","185","3.122132","0"
"1555286400000","187","14.208814","0"
"1555286400000","189","6.637502","0"
"1555286400000","247","34.227764","0"
"1555286400000","265","4.154839","0"
"1555286400000","270","2.686887","0"
"1555286400000","272","5.454304","0"
"1555286400000","302","11.63515","0"
"1555286400000","313","6.342352","0"
"1555286400000","318","6.054781","0"
"1555286400000","323","11.358048","0"
"1555286400000","331","2.229282","0"
"1555286400000","332","10.770686","0"
"1555286400000","337","19.470136","0"
"1555286400000","342","4.868459","0"
"1555286400000","346","13.389712","0"
"1555286400000","347","1.906419","0"
"1555286400000","350","5.545414","0"
"1555286400000","352","10.39091","0"
"1555286400000","354","8.455558","0"
"1555286400000","356","10.401856","0"
"1555286400000","366","2.985394","0"
"1555286400000","382","9.185291","0"
"1555286400000","383","12.455268","0"
"1555286400000","385","3.595741","0"
"1555286400000","387","3.850701","0"
"1555286400000","403","14.025844","0"
"1555286400000","415","3.75196","0"
"1555286400000","418","10.882874","0"
"1555286400000","422","8.844404","0"
"1555286400000","429","8.192178","0"
"1555286400000","433","2.08232","0"
"1555286400000","440","9.160609","0"
"1555286400000","446","7.094245","0"
"1555286400000","447","7.442625","0"
"1555286400000","448","11.784281","0"
"1555286400000","463","5.503085","0"
"1555891200000","21","0","0"
"1555891200000","27","0","0"
"1555891200000","34","1.864867","0"
"1555891200000","44","0","0"
"1555891200000","57","1.880139","0"
"1555891200000","85","0","0"
"1555891200000","111","1.836286","0"
"1555891200000","142","0.068831","0"
"1555891200000","156","1.895224","0"
"1555891200000","179","0","0"
"1555891200000","185","0.304172","0"
"1555891200000","187","16.899022","0"
"1555891200000","265","2.233018","0"
"1555891200000","337","9.92143","0"
"1555891200000","342","2.091755","0"
"1555891200000","356","1.831322","0"
"1555891200000","382","0.328381","0"
"1555891200000","383","2.279066","0"
"1555891200000","385","9.311314","0"
"1555891200000","429","0.057741","0"
"1555891200000","440","1.252784","0"
"1555891200000","447","8.643953","0"
"1555891200000","448","1.924334","0"
"1555891200000","463","0","0"
"1556496000000","3","4.734734","0"
"1556496000000","21","0.354546","0"
"1556496000000","27","0.961841","0"
"1556496000000","34","1.920398","0"
"1556496000000","57","0.829586","0"
"1556496000000","69","6.772046","0"
"1556496000000","74","6.361832","0"
"1556496000000","85","0","0"
"1556496000000","135","0.546762","0"
"1556496000000","141","0.933654","0"
"1556496000000","142","0","0"
"1556496000000","147","0","0"
"1556496000000","148","5.955087","0"
"1556496000000","156","1.287434","0"
"1556496000000","179","0","0"
"1556496000000","185","0","0"
"1556496000000","257","0.718841","0"
"1556496000000","265","1.358206","0"
"1556496000000","270","2.327632","0"
"1556496000000","308","0","0"
"1556496000000","318","0.131675","0"
"1556496000000","323","1.873447","0"
"1556496000000","337","0","0"
"1556496000000","342","5.270459","0"
"1556496000000","346","1.017183","0"
"1556496000000","350","0.094385","0"
"1556496000000","356","2.1643","0"
"1556496000000","366","2.846266","0"
"1556496000000","382","0.144424","0"
"1556496000000","383","1.319959","0"
"1556496000000","385","0.069198","0"
"1556496000000","429","1.426729","0"
"1556496000000","433","0","0"
"1556496000000","440","0.959588","0"
"1556496000000","447","4.837684","0"
"1556496000000","448","5.394635","0"
"1556496000000","463","0.876748","0"
"1557100800000","3","5.198964","0"
"1557100800000","4","4.705172","0"
"1557100800000","21","0","0"
"1557100800000","27","9.028028","0"
"1557100800000","34","2.776478","0"
"1557100800000","38","3.730597","0"
"1557100800000","44","5.094225","0"
"1557100800000","45","0.88192","0"
"1557100800000","56","5.612025","0"
"1557100800000","57","6.41027","0"
"1557100800000","64","3.697306","0"
"1557100800000","69","3.356575","0"
"1557100800000","71","0.436847","0"
"1557100800000","74","3.702322","0"
"1557100800000","85","0","0"
"1557100800000","88","3.852032","0"
"1557100800000","98","2.08157","0"
"1557100800000","110","3.863443","0"
"1557100800000","111","4.851505","0"
"1557100800000","119","1.299576","0"
"1557100800000","123","3.678049","0"
"1557100800000","135","2.286116","0"
"1557100800000","141","3.189324","0"
"1557100800000","142","0.517687","0"
"1557100800000","147","0.003284","0"
"1557100800000","148","2.786951","0"
"1557100800000","156","3.972343","0"
"1557100800000","177","20.632193","0"
"1557100800000","178","7.267235","0"
"1557100800000","179","0","0"
"1557100800000","185","0","0"
"1557100800000","187","3.008322","0"
"1557100800000","189","5.63159","0"
"1557100800000","195","7.769804","0"
"1557100800000","218","0.260492","0"
"1557100800000","245","3.571757","0"
"1557100800000","247","6.552727","0"
"1557100800000","249","4.606229","0"
"1557100800000","257","4.938039","0"
"1557100800000","265","4.03135","0"
"1557100800000","270","3.73564","0"
"1557100800000","271","4.28008","0"
"1557100800000","272","3.522004","0"
"1557100800000","302","3.881828","0"
"1557100800000","308","4.584533","0"
"1557100800000","310","8.443397","0"
